id,专利类型,案件受理年份,案件判决年份,专利权人是否为外国人,原告数量,原告类型,被告数量,被告类型,侵权企业规模,请求赔偿金额,地区变量,侵权行为数量,是否恶意侵权,赔偿金额
2969,3,2018,2019,0,0,1,0,0,3,2,4,4,0,2
2970,3,2018,2019,0,0,1,0,0,2,2,4,4,0,2
2971,3,2016,2018,0,0,1,0,1,3,3,4,2,0,2
2972,3,2018,2019,0,0,1,1,1,6,3,4,4,0,1
2973,3,2017,2018,0,0,1,0,1,3,3,4,5,0,2
2974,3,2016,2016,0,0,1,1,1,5,0,4,5,0,2
2975,3,2017,2018,0,0,1,0,1,5,0,4,5,0,4
2976,3,2015,2016,0,0,1,0,1,3,4,4,5,0,2
2977,3,2017,2018,0,0,1,1,1,6,4,4,4,1,0
2978,3,2018,2019,0,0,1,0,1,3,3,4,5,0,2
2979,3,2017,2017,0,0,1,0,1,3,2,4,5,0,1
2980,3,2018,2019,0,0,1,1,1,6,2,4,5,0,2
2981,3,2017,2018,0,0,1,1,1,4,4,4,5,0,2
2982,3,2015,2016,0,0,1,0,1,2,0,4,5,0,2
2983,3,2015,2015,0,0,1,1,1,4,2,4,5,0,2
2984,3,2015,2015,0,0,1,1,1,4,2,4,5,0,2
2985,3,2017,2018,0,0,1,1,1,4,3,4,5,0,2
2986,3,2018,2018,0,0,1,0,1,3,4,4,5,0,2
2987,3,2016,2017,0,0,1,1,1,4,2,4,5,0,2
2988,3,2016,2017,0,0,1,0,1,3,2,4,5,0,1
2989,3,2014,2015,0,0,1,0,0,1,0,1,5,0,1
2990,3,2014,2015,0,0,1,0,0,1,0,1,5,0,1
2991,3,2014,2015,0,0,1,1,1,3,0,1,5,0,1
2992,3,2017,2017,0,0,1,0,1,3,4,6,5,0,1
2993,3,2017,2017,0,0,1,0,1,3,4,4,4,0,3
2994,3,2016,2016,0,0,1,0,1,6,0,4,5,0,2
2995,3,2017,2018,0,0,1,1,1,6,2,4,5,0,2
2996,3,2017,2019,0,0,1,0,0,2,4,4,4,0,2
2997,3,2019,2019,0,0,0,0,0,1,0,4,4,0,2
2998,3,2019,2019,0,1,1,0,0,1,0,4,4,1,0
2999,3,2017,2019,0,0,1,1,1,4,6,4,5,0,4
3000,3,2015,2017,0,0,1,0,1,6,0,4,5,0,4
3001,3,2016,2017,0,0,1,0,1,3,2,4,5,0,2
3002,3,2015,2017,0,0,1,0,0,2,2,4,5,1,0
3003,3,2015,2017,0,0,1,0,1,2,2,4,4,1,0
3004,3,2017,2017,0,0,1,0,1,2,2,4,5,0,2
3005,3,2016,2017,0,0,1,1,1,6,2,3,4,1,0
3006,3,2019,2019,0,0,1,0,0,1,2,3,5,0,2
3007,3,2018,2019,0,0,1,1,1,4,2,4,4,0,2
3008,3,2016,2017,0,0,1,1,0,3,4,3,5,0,4
3009,3,2017,2018,0,0,1,1,1,4,2,3,4,1,0
3010,3,2017,2017,0,0,1,0,1,4,2,3,4,1,0
3011,3,2016,2017,0,0,0,1,1,3,6,3,5,0,2
3012,3,2019,2019,0,1,1,0,1,6,0,7,3,1,0
3013,3,2017,2018,0,0,1,1,1,5,6,1,4,0,2
3014,3,2017,2018,0,1,1,0,0,1,0,4,3,0,1
3015,3,2017,2019,0,1,1,0,0,1,0,4,4,0,1
3016,3,2018,2019,0,0,0,0,0,2,2,4,5,0,2
3017,3,2016,2018,0,0,1,1,1,6,2,4,5,1,0
3018,3,2018,2018,0,0,1,0,1,3,2,1,5,0,1
3019,3,2016,2017,0,0,0,1,1,6,2,2,4,1,0
3020,3,2017,2018,0,0,0,0,0,1,2,4,4,0,2
3021,3,2016,2016,0,0,1,0,1,5,2,4,5,0,1
3022,3,2015,2016,0,0,1,0,1,6,4,3,4,1,0
3023,3,2018,2018,0,0,1,0,1,4,3,4,5,1,0
3024,3,2018,2018,0,0,0,0,0,2,2,4,5,0,2
3025,3,2017,2018,0,0,0,0,0,3,2,3,5,0,1
3026,3,2016,2017,0,0,0,1,1,3,2,4,5,0,1
3027,3,2016,2016,0,0,0,0,1,3,2,4,4,1,0
3028,3,2018,2018,0,0,0,0,0,2,2,5,5,1,0
3029,3,2017,2017,0,0,0,0,0,2,2,5,5,1,0
3030,3,2018,2018,0,0,0,0,0,2,2,5,5,1,0
3031,3,2017,2017,0,0,0,0,1,3,2,5,5,0,1
3032,3,2017,2018,0,0,0,0,1,2,2,4,5,0,2
3033,3,2016,2016,0,0,0,0,1,3,0,4,5,0,2
3034,3,2014,2015,0,0,0,0,1,2,3,4,3,0,2
3035,3,2015,2016,0,0,0,1,1,3,0,4,5,0,2
3036,3,2014,2015,0,0,0,1,1,4,2,4,4,0,2
3037,3,2016,2017,0,0,0,0,0,1,2,3,3,1,0
3038,3,2017,2018,0,0,0,0,1,3,2,3,4,0,1
3039,3,2014,2015,0,0,0,0,0,1,4,3,5,0,2
3040,3,2015,2015,0,0,0,0,0,1,2,3,4,1,0
3041,3,2016,2016,0,0,0,1,0,3,0,4,5,0,2
3042,3,2018,2018,0,0,0,0,1,2,0,4,5,0,2
3043,3,2017,2017,0,0,0,0,1,2,2,4,5,0,2
3044,3,2015,2015,0,0,0,1,0,3,2,3,3,1,0
3045,3,2016,2017,0,0,0,1,1,6,2,4,5,0,2
3046,3,2014,2015,0,0,0,1,1,5,1,4,5,1,0
3047,3,2016,2017,0,0,0,1,1,6,6,3,5,0,4
3048,3,2016,2017,0,0,0,0,1,3,2,4,4,1,0
3049,3,2015,2017,0,1,1,0,0,2,2,4,4,1,0
3050,3,2017,2017,0,0,0,0,0,1,0,4,5,0,1
3051,3,2016,2017,0,0,0,1,1,4,2,4,5,0,2
3052,3,2014,2015,0,0,0,0,0,1,3,3,5,0,1
3053,3,2015,2018,0,0,0,1,1,6,4,3,3,1,0
3054,3,2015,2016,0,0,0,0,0,2,2,4,4,0,2
3055,3,2017,2018,0,0,0,0,1,2,2,4,5,0,1
3056,3,2016,2016,0,0,0,0,0,1,2,4,5,1,0
3057,3,2017,2017,0,0,1,0,1,4,0,7,4,1,0
3058,3,2014,2015,0,0,1,0,1,4,2,4,5,0,2
3059,3,2018,2018,0,0,1,0,0,1,0,4,4,1,0
3060,3,2017,2017,0,0,1,0,1,6,2,6,5,0,5
3061,3,2017,2017,0,0,1,1,1,6,0,7,5,1,0
3062,3,2018,2019,0,0,1,0,1,6,0,7,5,0,2
3063,3,2016,2018,0,0,1,1,1,6,0,4,4,0,2
3064,3,2016,2017,0,0,1,0,1,3,2,4,3,0,2
3065,3,2019,2019,0,0,1,0,1,6,2,3,5,0,2
3066,3,2016,2017,0,0,0,0,1,3,2,4,4,1,0
3067,3,2016,2017,0,0,1,1,1,3,3,1,5,0,2
3068,3,2019,2019,0,0,1,0,1,4,0,5,5,0,2
3069,3,2016,2018,0,0,0,1,1,4,4,4,5,0,2
3070,3,2012,2015,0,0,1,0,1,3,3,4,4,0,2
3071,3,2014,2015,0,0,1,0,1,3,3,4,4,0,2
3072,3,2015,2017,0,0,1,1,1,5,4,4,5,0,2
3073,3,2017,2019,0,0,1,1,1,6,5,4,5,0,2
3074,3,2017,2018,0,0,0,0,0,1,2,5,4,1,0
3075,3,2017,2018,0,0,0,0,1,3,2,5,4,0,1
3076,3,2015,2016,0,0,0,0,1,4,2,4,3,1,0
3077,3,2018,2018,0,0,0,1,1,6,0,4,5,1,0
3078,3,2017,2017,0,0,0,1,1,4,2,4,5,0,1
3079,3,2017,2018,0,0,0,1,1,4,2,4,4,0,2
3080,3,2018,2018,0,0,1,0,1,3,3,3,4,1,0
3081,3,2018,2018,0,0,1,0,1,3,2,3,3,1,0
3082,3,2018,2018,0,0,1,0,1,3,2,3,3,1,0
3083,3,2017,2018,0,0,1,0,1,5,0,1,5,0,2
3084,3,2018,2018,0,0,0,0,0,1,0,4,4,1,0
3085,3,2014,2015,0,0,1,1,1,6,4,6,5,0,2
3086,3,2017,2017,0,0,1,0,0,2,2,1,5,1,0
3087,3,2017,2018,0,0,1,1,1,4,2,7,4,1,0
3088,3,2016,2017,0,0,1,1,1,5,3,3,5,0,2
3089,3,2017,2017,0,0,1,1,1,3,3,7,4,1,0
3090,3,2018,2019,0,0,1,1,1,6,3,3,5,1,0
3091,3,2015,2015,0,0,1,0,0,1,0,4,5,0,1
3092,3,2015,2015,0,0,0,1,1,4,0,4,5,0,1
3093,3,2016,2016,0,0,0,1,1,5,0,4,4,0,2
3094,3,2017,2018,0,0,0,0,1,5,2,4,5,1,0
3095,3,2018,2018,0,0,0,1,1,4,4,2,4,0,2
3096,3,2016,2017,0,0,0,1,0,3,4,4,4,0,2
3097,3,2016,2016,0,0,0,1,0,3,2,4,4,0,1
3098,3,2016,2016,0,0,0,1,1,6,2,4,4,0,2
3099,3,2016,2016,0,0,0,1,1,6,2,4,4,0,1
3100,3,2015,2015,0,0,0,0,1,6,3,3,5,0,2
3101,3,2016,2016,0,0,0,1,1,4,2,4,5,1,0
3102,3,2018,2018,0,0,1,0,1,4,5,1,5,0,4
3103,3,2016,2016,0,0,0,0,0,1,3,3,5,0,2
3104,3,2016,2017,0,0,0,0,1,3,3,3,3,1,0
3105,3,2017,2017,0,0,1,0,1,3,4,3,4,1,0
3106,3,2017,2018,0,1,1,0,1,6,0,4,5,0,3
3107,3,2017,2018,0,0,0,0,0,1,0,4,5,0,2
3108,3,2017,2018,0,0,0,0,0,2,2,4,4,0,1
3109,3,2018,2018,0,0,0,0,0,2,2,4,4,0,2
3110,3,2017,2017,0,0,1,0,1,2,3,3,5,0,3
3111,3,2017,2018,0,0,1,0,1,3,0,3,4,0,2
3112,3,2017,2018,0,0,0,1,0,3,2,5,5,0,2
3113,3,2018,2018,0,0,1,0,1,5,3,4,5,1,0
3114,3,2015,2015,0,0,0,1,1,6,4,4,3,0,1
3115,3,2015,2015,0,0,0,0,0,2,0,3,5,0,1
3116,3,2015,2016,0,0,0,0,1,3,2,3,5,0,2
3117,3,2015,2016,0,0,0,0,1,3,2,4,5,0,2
3118,3,2015,2015,0,0,0,0,1,3,2,3,5,0,2
3119,3,2015,2016,0,0,0,0,1,3,2,4,5,0,2
3120,3,2016,2016,0,0,0,0,1,2,3,4,5,1,0
3121,3,2016,2016,0,0,0,1,0,3,4,4,4,1,0
3122,3,2016,2016,0,0,0,0,1,5,0,4,3,0,2
3123,3,2018,2018,0,0,0,0,1,2,3,4,5,1,0
3124,3,2014,2015,0,0,0,0,1,2,0,4,5,0,2
3125,3,2014,2015,0,0,0,0,1,2,3,4,5,0,2
3126,3,2015,2016,0,0,0,0,1,3,0,4,5,0,2
3127,3,2016,2016,0,0,0,0,0,1,0,4,3,1,0
3128,3,2015,2015,0,0,0,0,1,3,3,4,4,0,2
3129,3,2015,2015,0,0,0,0,0,2,3,3,4,0,2
3130,3,2017,2017,0,0,0,0,0,1,0,7,5,0,1
3131,3,2016,2016,0,0,0,0,1,3,3,7,5,1,0
3132,3,2016,2017,1,0,1,1,1,6,6,4,5,0,3
3133,3,2016,2016,1,0,1,0,1,3,2,4,4,1,0
3134,3,2016,2016,1,0,1,1,1,3,2,4,4,1,0
3135,3,2016,2017,1,0,1,0,1,3,2,4,5,0,2
3136,3,2015,2015,1,0,1,0,1,5,4,3,5,0,2
3137,3,2017,2018,0,1,0,0,0,2,2,3,5,0,1
3138,3,2017,2018,0,1,0,0,0,2,2,3,5,0,1
3139,3,2017,2017,0,1,1,0,0,1,0,3,4,0,3
3140,3,2017,2018,0,0,0,0,1,4,2,4,4,0,2
3141,3,2015,2015,0,0,1,1,1,6,3,3,4,1,0
3142,3,2016,2016,0,0,1,0,0,1,2,3,4,0,2
3143,3,2018,2019,0,0,1,1,0,3,5,1,4,0,2
3144,3,2015,2015,0,0,1,0,1,5,2,3,5,1,0
3145,3,2017,2018,0,0,0,1,1,3,2,4,4,0,1
3146,3,2015,2016,0,0,0,1,0,3,2,4,4,0,1
3147,3,2017,2018,0,0,0,0,0,2,2,4,3,0,1
3148,3,2017,2018,0,0,0,0,0,2,2,4,3,0,1
3149,3,2017,2017,0,0,0,0,1,4,5,3,3,0,5
3150,3,2015,2016,0,0,0,0,0,2,2,4,3,0,2
3151,3,2015,2016,0,0,0,0,1,3,2,4,3,0,2
3152,3,2016,2016,0,0,0,1,0,3,0,4,5,1,0
3153,3,2017,2018,0,0,0,1,1,6,2,3,5,0,1
3154,3,2017,2018,0,0,0,1,1,6,2,3,5,0,2
3155,3,2014,2015,0,0,0,1,0,1,4,3,4,0,2
3156,3,2016,2016,0,0,0,0,0,2,0,4,5,1,0
3157,3,2016,2016,0,0,0,0,0,2,2,4,5,0,1
3158,3,2016,2016,0,0,0,0,0,1,0,4,4,0,1
3159,3,2016,2016,0,0,0,0,0,1,0,4,4,0,1
3160,3,2017,2017,0,0,0,0,0,1,2,4,5,0,2
3161,3,2018,2018,0,0,0,0,1,3,3,4,4,1,0
3162,3,2017,2018,0,0,0,0,1,4,0,4,5,1,0
3163,3,2017,2017,0,0,0,0,1,4,4,3,5,0,2
3164,3,2019,2019,0,0,1,0,0,1,0,5,5,0,1
3165,3,2018,2018,0,0,0,0,0,1,0,5,5,0,1
3166,3,2018,2018,0,0,1,0,0,1,0,5,5,0,1
3167,3,2018,2018,0,0,0,0,0,2,2,3,5,1,0
3168,3,2018,2019,0,0,0,0,1,3,2,3,5,1,0
3169,3,2018,2018,0,0,0,0,0,1,2,3,5,1,0
3170,3,2018,2018,0,0,0,0,0,1,2,3,5,1,0
3171,3,2018,2018,0,0,0,1,1,4,3,4,4,1,0
3172,3,2015,2017,0,0,0,0,0,2,2,4,5,0,2
3173,3,2016,2016,0,0,0,0,0,1,2,4,5,1,0
3174,3,2017,2017,0,0,0,0,0,2,0,4,4,0,2
3175,3,2016,2017,0,0,0,0,1,5,2,3,5,0,2
3176,3,2018,2019,0,0,0,0,1,3,2,4,5,0,2
3177,3,2017,2017,0,0,0,1,1,4,2,4,4,0,1
3178,3,2018,2019,0,1,1,0,0,1,3,4,4,0,1
3179,3,2017,2017,0,0,0,0,0,1,0,4,4,1,0
3180,3,2018,2018,0,1,1,0,1,2,3,7,4,0,2
3181,3,2018,2019,0,0,1,0,0,1,0,4,5,0,2
3182,3,2017,2018,0,0,0,1,1,6,4,4,4,0,2
3183,3,2015,2015,0,0,0,0,1,3,3,3,4,0,3
3184,3,2017,2019,0,0,0,1,0,3,3,4,4,0,2
3185,3,2015,2016,0,0,0,1,1,6,2,4,5,1,0
3186,3,2017,2017,0,0,1,1,1,6,2,6,4,0,2
3187,3,2015,2016,0,1,1,0,0,2,0,4,5,0,2
3188,3,2016,2016,0,0,0,0,1,3,4,3,4,0,2
3189,3,2016,2016,0,0,0,0,0,1,1,3,3,0,1
3190,3,2015,2015,0,0,0,0,0,2,3,3,4,0,2
3191,3,2018,2018,0,0,0,0,1,4,3,2,5,0,2
3192,3,2018,2018,0,1,1,0,0,1,0,4,5,0,2
3193,3,2018,2018,0,0,1,0,1,3,0,3,4,0,4
3194,3,2019,2019,0,0,1,0,0,1,3,1,5,0,2
3195,3,2017,2017,0,0,1,0,0,2,4,3,5,0,2
3196,3,2017,2017,0,0,1,0,1,3,0,4,5,0,3
3197,3,2018,2019,0,0,0,0,0,2,2,4,4,0,2
3198,3,2016,2016,0,0,0,1,1,3,2,4,4,1,0
3199,3,2015,2017,0,0,0,1,1,3,0,4,4,1,0
3200,3,2016,2017,0,0,0,0,0,2,0,4,4,0,2
3201,3,2016,2017,0,0,0,1,0,1,2,4,4,0,2
3202,3,2016,2017,0,0,0,1,0,1,2,4,4,0,2
3203,3,2016,2016,0,0,0,0,1,4,2,4,4,0,2
3204,3,2018,2019,0,0,0,0,0,2,3,4,4,0,2
3205,3,2018,2018,0,0,0,1,1,6,0,4,3,0,1
3206,3,2018,2019,0,0,0,0,1,6,1,1,5,0,3
3207,3,2015,2016,0,0,0,0,1,3,2,3,5,1,0
3208,3,2014,2015,0,0,0,0,0,1,2,4,5,0,2
3209,3,2017,2018,0,0,0,0,1,4,3,3,5,0,1
3210,3,2017,2017,0,0,0,1,1,4,6,3,5,0,1
3211,3,2014,2015,0,0,0,1,0,3,2,4,4,1,0
3212,3,2014,2015,0,0,0,0,0,1,2,4,4,1,0
3213,3,2018,2019,0,0,1,1,0,3,2,3,5,0,2
3214,3,2016,2016,0,0,1,1,1,6,0,4,5,0,2
3215,3,2016,2016,0,0,0,1,1,6,0,4,5,1,0
3216,3,2018,2019,0,0,0,1,1,5,2,4,4,0,1
3217,3,2016,2016,0,0,0,1,0,1,2,4,5,0,2
3218,3,2016,2017,0,0,0,0,0,2,2,4,5,0,2
3219,3,2014,2015,0,0,0,0,0,1,0,4,5,1,0
3220,3,2018,2019,0,0,0,1,1,5,5,4,5,0,3
3221,3,2018,2018,0,0,0,0,1,3,2,4,5,0,2
3222,3,2017,2017,0,0,0,1,1,4,4,4,5,0,2
3223,3,2017,2017,0,0,0,1,1,4,4,4,5,0,2
3224,3,2018,2018,0,0,1,0,0,1,0,3,4,0,2
3225,3,2018,2018,0,0,0,0,1,5,2,6,4,0,1
3226,3,2015,2017,0,0,1,0,1,5,6,4,4,0,2
3227,3,2017,2017,0,0,1,1,1,6,4,3,5,0,2
3228,3,2016,2016,0,0,1,0,0,2,2,3,5,0,1
3229,3,2017,2018,0,0,1,0,1,3,0,7,5,1,0
3230,3,2017,2017,0,0,1,0,1,2,4,7,5,0,2
3231,3,2018,2018,0,0,1,0,1,2,0,7,5,0,2
3232,3,2017,2018,0,0,1,0,1,3,5,3,5,0,3
3233,3,2017,2018,0,0,1,0,1,6,3,7,3,0,2
3234,3,2017,2017,0,0,1,0,1,2,4,7,5,0,4
3235,3,2017,2017,0,0,1,1,1,6,2,7,4,0,1
3236,3,2018,2018,0,0,1,1,1,6,3,3,5,0,2
3237,3,2015,2016,0,0,0,1,1,6,4,3,5,0,2
3238,3,2014,2015,0,0,0,0,1,6,4,3,5,0,2
3239,3,2016,2016,0,0,0,1,1,4,5,3,5,0,2
3240,3,2016,2016,0,0,0,0,0,2,4,7,4,0,2
3241,3,2016,2017,0,0,0,1,1,6,7,3,5,0,3
3242,3,2017,2017,0,0,0,1,1,6,3,4,4,1,0
3243,3,2015,2020,0,0,0,0,0,1,2,4,5,0,2
3244,3,2015,2015,0,0,0,0,0,2,0,2,4,1,0
3245,3,2017,2017,0,1,1,0,1,2,0,4,5,0,2
3246,3,2018,2018,0,0,0,0,0,1,0,5,5,0,1
3247,3,2014,2015,0,0,0,1,1,6,0,7,5,0,1
3248,3,2014,2015,0,0,0,1,1,6,0,7,5,0,1
3249,3,2017,2017,0,0,0,0,1,4,2,4,3,1,0
3250,3,2018,2019,0,0,0,1,1,3,2,4,5,0,1
3251,3,2017,2017,0,0,0,0,0,2,2,4,5,0,2
3252,3,2015,2015,0,0,0,1,0,3,4,4,4,0,2
3253,3,2018,2018,0,0,0,0,0,1,2,3,5,0,2
3254,3,2014,2015,0,0,0,0,1,5,3,2,4,0,2
3255,3,2018,2019,0,0,0,0,1,3,2,3,5,0,2
3256,3,2018,2019,0,0,0,0,0,2,2,3,5,0,2
3257,3,2018,2018,0,1,1,0,1,6,5,4,5,0,2
3258,3,2016,2016,0,0,0,0,1,3,0,3,4,1,0
3259,3,2016,2017,0,0,0,0,1,3,2,4,4,0,2
3260,3,2018,2018,0,0,0,1,1,5,2,4,5,0,2
3261,3,2018,2018,0,0,0,0,0,1,1,3,4,0,2
3262,3,2018,2019,0,0,0,0,0,2,2,3,5,0,2
3263,3,2015,2015,0,0,0,0,1,3,2,4,4,1,0
3264,3,2015,2015,0,0,0,0,1,2,2,4,3,0,2
3265,3,2016,2018,0,0,0,1,1,3,2,4,4,0,2
3266,3,2017,2018,0,0,0,0,0,2,2,2,5,0,1
3267,3,2015,2016,0,0,0,1,1,3,2,3,5,1,0
3268,3,2014,2015,0,0,0,0,1,3,2,4,4,0,2
3269,3,2016,2017,0,0,0,1,1,4,0,4,5,0,2
3270,3,2018,2018,0,0,0,0,0,2,2,4,5,0,2
3271,3,2016,2016,0,0,0,0,1,2,2,4,4,0,2
3272,3,2016,2016,0,0,0,0,1,4,2,4,4,0,2
3273,3,2016,2016,0,0,0,0,1,3,2,4,3,0,2
3274,3,2015,2015,0,0,0,0,0,2,2,4,5,0,2
3275,3,2017,2018,0,0,0,1,1,6,0,4,4,0,2
3276,3,2015,2015,0,0,0,0,1,2,2,4,4,0,2
3277,3,2015,2015,0,0,0,1,0,3,2,4,4,1,0
3278,3,2015,2015,0,0,0,0,0,2,2,4,4,1,0
3279,3,2015,2015,0,0,0,0,0,2,2,4,4,0,2
3280,3,2018,2018,0,0,0,0,1,3,0,4,5,0,2
3281,3,2018,2018,0,0,0,0,1,3,0,2,5,1,0
3282,3,2018,2018,0,0,0,0,0,2,2,2,4,1,0
3283,3,2014,2015,0,0,0,0,1,4,2,4,4,0,2
3284,3,2014,2015,0,0,0,0,1,3,2,4,4,1,0
3285,3,2017,2017,0,0,0,0,0,1,2,4,4,1,0
3286,3,2016,2016,0,0,0,1,1,3,4,4,4,0,2
3287,3,2017,2017,0,0,0,0,0,1,2,1,5,1,0
3288,3,2015,2015,0,0,0,0,0,2,2,1,5,0,1
3289,3,2015,2015,0,0,0,0,0,2,2,1,5,0,1
3290,3,2017,2018,1,0,1,0,1,4,4,4,4,0,3
3291,3,2018,2019,0,0,0,1,1,6,2,1,5,0,2
3292,3,2018,2018,0,0,0,1,1,6,4,1,5,0,3
3293,3,2016,2017,0,0,0,0,1,5,4,3,5,0,2
3294,3,2017,2017,0,0,0,1,1,6,3,3,5,0,2
3295,3,2017,2017,0,0,0,1,1,6,3,3,5,0,2
3296,3,2017,2017,0,0,0,1,1,6,3,3,5,0,2
3297,3,2017,2018,0,0,0,0,1,3,2,4,5,0,2
3298,3,2018,2018,0,0,0,0,1,5,3,4,5,0,1
3299,3,2017,2017,0,0,0,0,1,2,2,4,5,0,2
3300,3,2017,2017,0,0,0,0,1,3,3,3,4,0,2
3301,3,2017,2017,0,0,0,0,1,3,2,4,5,0,2
3302,3,2016,2017,0,0,0,0,1,3,4,4,5,0,1
3303,3,2016,2017,1,0,1,0,1,6,4,2,5,0,4
3304,3,2016,2016,0,0,1,0,0,1,2,3,4,1,0
3305,3,2016,2016,0,0,1,0,0,1,2,3,4,1,0
3306,3,2017,2017,0,0,1,0,0,2,2,2,3,0,1
3307,3,2016,2016,0,0,1,1,1,6,2,2,4,0,2
3308,3,2016,2016,0,0,1,0,0,2,2,3,3,0,1
3309,3,2016,2016,0,0,1,0,0,2,2,3,3,0,1
3310,3,2015,2015,0,0,0,0,1,5,2,4,4,1,0
3311,3,2016,2016,0,0,0,1,0,3,2,4,5,0,2
3312,3,2018,2019,0,0,0,0,0,2,0,4,5,0,2
3313,3,2017,2017,0,0,1,1,1,3,3,6,5,0,2
3314,3,2017,2017,0,0,1,0,1,4,3,3,5,0,2
3315,3,2017,2017,0,0,0,0,1,2,2,4,4,0,2
3316,3,2017,2019,0,0,1,1,1,4,0,3,5,0,3
3317,3,2016,2017,0,0,0,0,1,2,2,4,4,1,0
3318,3,2016,2016,0,0,1,1,1,4,2,4,5,0,3
3319,3,2016,2016,0,0,0,1,1,6,2,4,3,0,2
3320,3,2016,2017,0,0,0,1,1,6,2,4,4,0,1
3321,3,2018,2019,0,0,0,0,1,6,0,4,4,0,1
3322,3,2015,2015,0,0,0,0,1,4,4,4,5,0,1
3323,3,2018,2018,0,0,1,0,1,3,0,7,5,1,0
3324,3,2018,2019,0,0,0,1,1,3,0,7,5,0,2
3325,3,2017,2017,0,0,0,1,1,4,2,7,4,0,1
3326,3,2017,2017,0,0,0,0,0,1,2,7,4,0,1
3327,3,2015,2016,0,0,0,0,0,2,2,7,4,1,0
3328,3,2015,2016,0,0,0,0,0,2,2,7,4,1,0
3329,3,2017,2017,0,0,0,1,0,3,0,1,5,0,2
3330,3,2015,2016,0,0,0,0,1,5,0,4,5,0,2
3331,3,2017,2018,0,0,0,0,0,2,3,4,5,0,2
3332,3,2017,2017,0,1,1,1,1,3,3,3,5,0,2
3333,3,2015,2016,0,0,0,0,1,3,2,3,5,0,2
3334,3,2014,2015,0,0,0,0,0,1,0,4,5,0,2
3335,3,2016,2016,0,0,0,0,0,1,0,2,5,0,1
3336,3,2017,2017,0,0,0,0,0,2,2,4,5,0,2
3337,3,2017,2018,0,0,0,0,0,1,2,4,5,0,2
3338,3,2018,2019,0,0,0,0,1,3,2,4,5,0,2
3339,3,2018,2019,0,0,0,0,1,4,2,4,5,0,2
3340,3,2016,2016,0,0,0,0,0,2,2,4,4,0,1
3341,3,2014,2015,0,0,0,0,1,2,2,3,3,1,0
3342,3,2016,2016,0,0,0,0,1,5,4,3,4,0,2
3343,3,2017,2017,0,0,1,1,1,6,2,3,4,1,0
3344,3,2017,2017,0,0,1,0,0,2,2,3,5,0,2
3345,3,2017,2017,0,0,1,0,0,2,2,3,5,0,2
3346,3,2016,2017,0,0,0,0,1,2,2,3,5,0,2
3347,3,2014,2015,0,0,0,0,1,6,0,4,5,0,2
3348,3,2014,2015,0,0,0,1,1,3,0,4,5,0,2
3349,3,2015,2015,0,0,0,0,0,1,2,3,4,0,2
3350,3,2018,2019,0,0,0,1,1,3,3,4,5,0,2
3351,3,2017,2018,0,0,0,1,1,6,6,4,5,0,2
3352,3,2015,2016,0,0,0,0,1,2,2,4,4,0,1
3353,3,2014,2015,0,0,0,1,1,6,2,3,5,0,2
3354,3,2015,2015,0,0,0,0,1,2,0,4,3,0,2
3355,3,2015,2015,0,0,0,0,1,3,0,4,3,0,2
3356,3,2014,2015,0,0,0,0,1,3,2,4,4,1,0
3357,3,2018,2018,0,0,0,0,1,2,2,3,4,1,0
3358,3,2016,2017,0,0,0,0,1,3,2,4,5,0,2
3359,3,2017,2017,0,0,0,0,1,3,3,4,5,0,1
3360,3,2017,2017,0,0,0,0,1,5,3,4,4,0,2
3361,3,2014,2015,0,0,0,1,1,5,3,4,4,0,2
3362,3,2017,2018,0,0,0,0,1,2,2,4,5,0,2
3363,3,2017,2017,0,0,0,1,1,3,2,4,4,0,2
3364,3,2017,2018,0,0,0,0,1,3,2,4,5,0,2
3365,3,2016,2017,0,0,0,0,0,2,2,4,5,0,2
3366,3,2017,2017,0,0,0,0,1,3,2,3,5,0,2
3367,3,2015,2016,0,0,1,0,1,4,0,2,5,0,4
3368,3,2018,2018,0,0,1,0,1,6,0,3,4,1,0
