id,专利类型,案件受理年份,专利权人是否为外国人,原告数量,原告类型,被告数量,被告类型,侵权企业规模,请求赔偿金额,地区变量,侵权行为数量,是否恶意侵权,赔偿金额
2766,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2767,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2768,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2769,3,2018,0,0,0,0,0,1,1,1,4,1,0万
2770,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2771,3,2018,0,0,0,0,0,1,1,1,4,1,0万
2772,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2773,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2774,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2775,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2776,3,2018,0,0,0,0,0,1,1,1,4,1,0万
2777,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2778,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2779,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2780,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2781,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2782,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2783,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2784,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2785,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2786,3,2018,0,0,0,0,0,1,1,1,4,1,0万
2787,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2788,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2789,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2790,3,2018,0,0,0,0,0,1,1,1,4,1,0万
2791,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2792,3,2018,0,0,0,0,0,1,1,1,4,1,0万
2793,3,2016,0,0,0,0,0,1,1,1,2,1,0万
2794,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2795,3,2018,0,0,0,0,0,1,1,1,4,0,0-1万
2796,3,2018,0,0,0,0,0,1,1,1,3,1,0万
2797,3,2014,0,0,0,0,1,3,2,4,4,1,0万
2798,3,2015,0,0,0,0,1,3,2,4,5,0,1-10万
2799,3,2019,0,0,0,0,0,1,0,3,5,0,0-1万
2800,3,2015,0,0,1,0,1,5,0,7,4,0,1-10万
2801,3,2015,0,0,1,1,1,6,0,3,5,0,50-100万
2802,3,2015,0,0,1,1,1,4,0,4,5,0,1-10万
2803,3,2015,0,0,1,0,1,5,0,4,5,0,0-1万
2804,3,2017,0,0,1,0,0,2,2,4,5,0,1-10万
2805,3,2017,0,0,1,0,0,2,2,4,5,0,1-10万
2806,3,2017,0,0,1,0,0,2,2,4,5,0,1-10万
2807,3,2017,0,0,1,0,0,2,2,4,5,0,1-10万
2808,3,2016,0,0,1,0,0,2,2,3,5,0,1-10万
2809,3,2016,0,0,1,0,1,6,2,3,5,0,0-1万
2810,3,2015,0,0,1,1,1,4,2,4,4,0,1-10万
2811,3,2016,0,0,1,1,1,4,2,3,5,0,1-10万
2812,3,2016,0,0,1,0,1,6,2,4,5,1,0万
2813,3,2016,0,0,1,1,1,6,2,4,4,1,0万
2814,3,2015,0,0,1,1,1,4,0,4,5,0,0-1万
2815,3,2015,0,1,1,1,1,3,3,4,4,1,0万
2816,3,2014,0,0,0,1,1,5,3,4,4,1,0万
2817,3,2015,0,0,0,1,1,6,0,5,5,0,0-1万
2818,3,2015,0,0,1,0,1,5,3,3,5,0,1-10万
2819,3,2015,0,1,1,0,1,6,0,5,5,0,20-50万
2820,3,2018,0,0,1,0,1,6,0,7,4,0,1-10万
2821,3,2014,0,0,1,1,1,6,0,3,5,1,0万
2822,3,2016,0,0,1,1,1,6,2,1,5,0,1-10万
2823,3,2018,0,0,1,0,0,2,2,3,5,1,0万
2824,3,2018,0,0,1,1,1,6,2,1,5,0,1-10万
2825,3,2015,0,0,1,0,0,1,0,3,5,1,0万
2826,3,2017,0,0,1,0,0,1,2,7,5,0,0-1万
2827,3,2018,0,0,1,1,1,4,0,3,5,0,1-10万
2828,3,2016,0,0,1,0,1,3,2,4,5,0,1-10万
2829,3,2016,0,0,1,1,1,6,3,4,5,0,1-10万
2830,3,2015,0,0,1,0,1,3,2,4,5,0,1-10万
2831,3,2017,0,0,1,0,1,6,0,4,4,1,0万
2832,3,2014,0,0,0,0,1,3,2,4,4,0,1-10万
2833,3,2018,0,0,1,0,1,3,2,4,4,0,1-10万
2834,3,2016,0,0,1,1,1,4,2,3,5,0,1-10万
2835,3,2017,0,0,1,0,1,4,2,3,5,0,1-10万
2836,3,2018,0,0,1,0,1,3,2,4,4,0,1-10万
2837,3,2015,0,0,1,0,1,5,2,3,5,0,1-10万
2838,3,2018,0,0,1,0,1,2,2,1,5,0,0-1万
2839,3,2018,0,0,1,0,1,2,0,1,5,0,0-1万
2840,3,2016,0,0,0,1,1,6,0,3,3,0,1-10万
2841,3,2016,0,0,0,1,1,6,0,3,4,0,1-10万
2842,3,2018,0,0,0,0,0,2,4,3,5,0,1-10万
2843,3,2016,0,0,0,1,1,6,0,3,4,0,20-50万
2844,3,2015,0,0,0,1,1,6,2,4,4,0,1-10万
2845,3,2016,0,0,0,0,0,1,2,3,3,0,1-10万
2846,3,2016,0,0,0,1,0,3,2,3,3,0,1-10万
2847,3,2018,0,0,0,0,0,2,3,3,5,1,0万
2848,3,2015,0,0,0,0,0,2,0,7,5,0,0-1万
2849,3,2015,0,0,0,0,0,2,2,7,5,0,0-1万
2850,3,2015,0,0,0,0,0,2,2,7,5,0,0-1万
2851,3,2015,0,0,0,0,0,1,2,3,4,0,0-1万
2852,3,2016,0,0,1,0,1,4,3,1,5,0,1-10万
2853,3,2016,0,0,1,1,1,4,4,1,5,0,1-10万
2854,3,2017,0,0,1,1,1,6,0,3,5,1,0万
2855,3,2017,0,0,1,0,1,6,6,4,5,1,0万
2856,3,2014,0,0,1,0,1,3,4,3,4,1,0万
2857,3,2014,0,0,1,0,1,6,4,3,4,1,0万
2858,3,2014,0,0,1,0,1,2,4,3,3,1,0万
2859,3,2017,0,0,1,1,1,6,4,7,5,0,10-20万
2860,3,2017,0,0,1,0,1,5,0,5,2,1,0万
2861,3,2017,0,0,0,1,1,4,0,1,5,0,1-10万
2862,3,2018,0,0,1,0,0,1,0,4,5,0,0-1万
2863,3,2018,0,0,0,0,0,1,0,4,5,0,0-1万
2864,3,2015,0,0,1,0,1,2,5,3,4,0,1-10万
2865,3,2015,0,0,1,1,1,6,3,4,5,0,1-10万
2866,3,2016,0,0,1,1,0,3,2,3,5,0,0-1万
2867,3,2016,0,0,1,1,1,6,2,3,5,0,0-1万
2868,3,2016,0,0,1,1,1,4,2,3,5,0,0-1万
2869,3,2017,0,0,1,1,1,6,3,3,5,0,1-10万
2870,3,2017,0,0,1,1,0,3,4,3,5,0,1-10万
2871,3,2016,0,0,1,0,1,5,2,3,5,0,0-1万
2872,3,2016,0,0,1,1,1,6,2,3,4,1,0万
2873,3,2016,0,0,1,1,1,6,2,7,5,0,0-1万
2874,3,2016,0,0,1,1,1,6,2,3,5,0,0-1万
2875,3,2019,0,0,1,0,1,6,3,3,4,0,1-10万
2876,3,2016,0,0,1,0,1,4,2,3,5,0,1-10万
2877,3,2017,0,0,1,1,0,3,3,3,5,0,1-10万
2878,3,2017,0,0,1,0,1,3,0,3,5,0,1-10万
2879,3,2016,0,0,1,0,1,5,5,3,5,0,10-20万
2880,3,2015,0,0,1,0,1,6,0,3,4,1,0万
2881,3,2016,0,0,1,1,1,6,2,4,5,0,1-10万
2882,3,2017,0,0,1,0,1,3,0,3,5,0,1-10万
2883,3,2015,0,0,1,1,1,6,0,3,5,0,1-10万
2884,3,2018,0,0,1,1,1,6,3,2,4,0,1-10万
2885,3,2015,0,0,1,1,1,6,3,3,5,0,1-10万
2886,3,2015,0,0,1,1,1,6,3,3,5,0,1-10万
2887,3,2015,0,0,1,1,1,6,3,3,5,0,1-10万
2888,3,2014,0,0,1,1,1,6,0,3,5,0,50-100万
2889,3,2016,0,0,1,1,1,5,3,3,5,0,10-20万
2890,3,2017,0,0,1,1,1,6,4,3,5,0,1-10万
2891,3,2015,0,0,1,1,1,6,4,3,5,0,1-10万
2892,3,2015,0,0,1,0,1,6,3,3,5,0,1-10万
2893,3,2016,0,0,0,1,1,6,2,3,4,0,1-10万
2894,3,2018,0,0,0,1,1,6,2,3,5,0,0-1万
2895,3,2018,0,0,0,1,1,6,2,3,5,0,0-1万
2896,3,2018,0,0,1,0,1,2,2,3,4,1,0万
2897,3,2016,0,0,1,0,0,1,2,4,5,0,1-10万
2898,3,2016,0,0,1,0,1,6,2,4,5,0,1-10万
2899,3,2016,0,0,1,0,1,2,2,4,5,0,1-10万
2900,3,2017,0,0,1,1,1,6,0,4,4,1,0万
2901,3,2016,0,0,1,1,1,4,4,4,5,1,0万
2902,3,2018,0,0,1,0,0,2,2,4,5,0,0-1万
2903,3,2018,0,0,1,1,1,4,2,4,5,0,1-10万
2904,3,2018,0,0,1,0,0,2,2,4,5,0,1-10万
2905,3,2018,0,0,1,0,0,2,0,4,5,0,1-10万
2906,3,2018,0,0,1,0,1,3,2,4,4,1,0万
2907,3,2018,0,0,1,0,1,2,2,4,5,0,1-10万
2908,3,2019,0,0,1,0,1,3,2,3,5,0,0-1万
2909,3,2018,0,0,1,1,0,1,2,6,5,0,0-1万
2910,3,2018,0,0,1,0,1,5,3,4,5,0,1-10万
2911,3,2017,0,0,1,1,1,4,0,4,5,0,10-20万
2912,3,2017,0,0,1,0,1,3,2,4,5,0,1-10万
2913,3,2017,0,0,1,1,1,4,2,4,5,0,0-1万
2914,3,2017,0,0,1,1,1,4,2,4,5,0,1-10万
2915,3,2015,0,0,1,0,1,6,5,4,5,0,20-50万
2916,3,2015,0,0,1,1,1,6,1,4,4,0,1-10万
2917,3,2015,0,0,1,0,1,3,2,4,5,0,1-10万
2918,3,2014,0,0,1,0,0,1,2,4,3,0,1-10万
2919,3,2016,0,0,1,0,0,1,0,4,5,1,0万
2920,3,2019,0,0,0,0,0,1,0,4,4,1,0万
2921,3,2015,0,0,1,1,1,6,2,4,5,0,1-10万
2922,3,2018,0,0,1,0,0,1,2,4,4,0,1-10万
2923,3,2017,0,0,1,1,1,4,3,4,5,0,1-10万
2924,3,2016,0,0,1,0,0,1,2,4,4,0,1-10万
2925,3,2015,0,0,1,0,1,3,4,4,5,1,0万
2926,3,2018,0,0,1,0,0,2,2,7,5,0,0-1万
2927,3,2018,0,0,1,0,0,2,2,7,5,0,0-1万
2928,3,2016,0,0,1,0,1,6,4,4,3,1,0万
2929,3,2016,0,0,1,0,1,3,4,4,3,1,0万
2930,3,2018,0,0,1,1,1,5,3,4,5,0,1-10万
2931,3,2016,0,0,1,0,1,3,2,4,5,0,0-1万
2932,3,2017,0,0,1,0,1,3,0,4,4,0,0-1万
2933,3,2017,0,0,1,1,1,4,4,1,5,0,1-10万
2934,3,2017,0,0,1,0,1,2,3,4,5,1,0万
2935,3,2016,0,0,1,0,1,4,4,4,4,1,0万
2936,3,2016,0,0,1,0,1,3,0,4,5,0,1-10万
2937,3,2017,0,0,1,1,1,6,6,4,4,0,20-50万
2938,3,2015,0,0,1,0,1,2,2,4,5,0,0-1万
2939,3,2015,0,0,1,0,1,3,5,4,4,1,0万
2940,3,2018,0,0,1,1,1,3,2,3,5,0,1-10万
2941,3,2018,0,0,1,0,1,4,4,5,5,0,1-10万
2942,3,2018,0,0,1,1,0,3,4,5,5,0,1-10万
2943,3,2014,0,0,0,0,0,1,3,3,5,0,1-10万
2944,3,2017,0,0,1,0,1,5,4,3,4,1,0万
2945,3,2018,0,0,1,1,1,6,2,4,4,0,0-1万
2946,3,2015,0,0,1,0,1,4,2,4,5,0,1-10万
2947,3,2015,0,0,1,0,1,3,2,4,4,0,1-10万
2948,3,2015,0,0,1,0,1,3,3,4,4,0,1-10万
2949,3,2019,0,0,1,1,1,3,0,4,5,0,1-10万
2950,3,2017,0,0,1,1,1,6,2,4,3,0,0-1万
2951,3,2015,0,0,1,0,1,2,2,4,5,0,1-10万
2952,3,2017,0,0,1,0,1,4,0,4,5,0,1-10万
2953,3,2016,0,0,1,1,1,6,4,4,5,0,1-10万
2954,3,2017,0,0,1,0,0,2,3,3,5,0,1-10万
2955,3,2015,0,0,1,0,1,3,2,3,5,0,1-10万
2956,3,2014,0,0,1,0,1,3,2,4,5,0,1-10万
2957,3,2017,0,0,1,0,0,1,0,4,5,0,1-10万
2958,3,2015,0,0,1,1,0,3,3,4,4,1,0万
2959,3,2017,0,0,1,0,0,1,0,4,4,1,0万
2960,3,2017,0,0,1,0,1,4,1,4,5,0,1-10万
2961,3,2016,0,0,1,0,1,3,2,4,5,0,1-10万
2962,3,2015,0,0,1,0,1,3,2,4,5,0,0-1万
2963,3,2015,0,0,1,1,1,6,2,4,5,1,0万
2964,3,2016,0,0,1,1,1,4,3,4,4,1,0万
2965,3,2014,0,0,1,0,1,5,2,2,5,0,1-10万
2966,3,2015,0,0,1,0,1,2,2,4,5,0,1-10万
2967,3,2017,0,0,1,0,1,4,3,4,5,0,1-10万
2968,3,2018,0,0,1,1,1,3,0,4,3,0,1-10万
2969,3,2018,0,0,1,0,0,3,2,4,4,0,1-10万
2970,3,2018,0,0,1,0,0,2,2,4,4,0,1-10万
2971,3,2016,0,0,1,0,1,3,3,4,2,0,1-10万
2972,3,2018,0,0,1,1,1,6,3,4,4,0,0-1万
2973,3,2017,0,0,1,0,1,3,3,4,5,0,1-10万
2974,3,2016,0,0,1,1,1,5,0,4,5,0,1-10万
2975,3,2017,0,0,1,0,1,5,0,4,5,0,20-50万
2976,3,2015,0,0,1,0,1,3,4,4,5,0,1-10万
2977,3,2017,0,0,1,1,1,6,4,4,4,1,0万
2978,3,2018,0,0,1,0,1,3,3,4,5,0,1-10万
2979,3,2017,0,0,1,0,1,3,2,4,5,0,0-1万
2980,3,2018,0,0,1,1,1,6,2,4,5,0,1-10万
2981,3,2017,0,0,1,1,1,4,4,4,5,0,1-10万
2982,3,2015,0,0,1,0,1,2,0,4,5,0,1-10万
2983,3,2015,0,0,1,1,1,4,2,4,5,0,1-10万
2984,3,2015,0,0,1,1,1,4,2,4,5,0,1-10万
2985,3,2017,0,0,1,1,1,4,3,4,5,0,1-10万
2986,3,2018,0,0,1,0,1,3,4,4,5,0,1-10万
2987,3,2016,0,0,1,1,1,4,2,4,5,0,1-10万
2988,3,2016,0,0,1,0,1,3,2,4,5,0,0-1万
2989,3,2014,0,0,1,0,0,1,0,1,5,0,0-1万
2990,3,2014,0,0,1,0,0,1,0,1,5,0,0-1万
2991,3,2014,0,0,1,1,1,3,0,1,5,0,0-1万
2992,3,2017,0,0,1,0,1,3,4,6,5,0,0-1万
2993,3,2017,0,0,1,0,1,3,4,4,4,0,10-20万
2994,3,2016,0,0,1,0,1,6,0,4,5,0,1-10万
2995,3,2017,0,0,1,1,1,6,2,4,5,0,1-10万
2996,3,2017,0,0,1,0,0,2,4,4,4,0,1-10万
2997,3,2019,0,0,0,0,0,1,0,4,4,0,1-10万
2998,3,2019,0,1,1,0,0,1,0,4,4,1,0万
2999,3,2017,0,0,1,1,1,4,6,4,5,0,20-50万
3000,3,2015,0,0,1,0,1,6,0,4,5,0,20-50万
3001,3,2016,0,0,1,0,1,3,2,4,5,0,1-10万
3002,3,2015,0,0,1,0,0,2,2,4,5,1,0万
3003,3,2015,0,0,1,0,1,2,2,4,4,1,0万
3004,3,2017,0,0,1,0,1,2,2,4,5,0,1-10万
3005,3,2016,0,0,1,1,1,6,2,3,4,1,0万
3006,3,2019,0,0,1,0,0,1,2,3,5,0,1-10万
3007,3,2018,0,0,1,1,1,4,2,4,4,0,1-10万
3008,3,2016,0,0,1,1,0,3,4,3,5,0,20-50万
3009,3,2017,0,0,1,1,1,4,2,3,4,1,0万
3010,3,2017,0,0,1,0,1,4,2,3,4,1,0万
3011,3,2016,0,0,0,1,1,3,6,3,5,0,1-10万
3012,3,2019,0,1,1,0,1,6,0,7,3,1,0万
3013,3,2017,0,0,1,1,1,5,6,1,4,0,1-10万
3014,3,2017,0,1,1,0,0,1,0,4,3,0,0-1万
3015,3,2017,0,1,1,0,0,1,0,4,4,0,0-1万
3016,3,2018,0,0,0,0,0,2,2,4,5,0,1-10万
3017,3,2016,0,0,1,1,1,6,2,4,5,1,0万
3018,3,2018,0,0,1,0,1,3,2,1,5,0,0-1万
3019,3,2016,0,0,0,1,1,6,2,2,4,1,0万
3020,3,2017,0,0,0,0,0,1,2,4,4,0,1-10万
3021,3,2016,0,0,1,0,1,5,2,4,5,0,0-1万
3022,3,2015,0,0,1,0,1,6,4,3,4,1,0万
3023,3,2018,0,0,1,0,1,4,3,4,5,1,0万
3024,3,2018,0,0,0,0,0,2,2,4,5,0,1-10万
3025,3,2017,0,0,0,0,0,3,2,3,5,0,0-1万
3026,3,2016,0,0,0,1,1,3,2,4,5,0,0-1万
3027,3,2016,0,0,0,0,1,3,2,4,4,1,0万
3028,3,2018,0,0,0,0,0,2,2,5,5,1,0万
3029,3,2017,0,0,0,0,0,2,2,5,5,1,0万
3030,3,2018,0,0,0,0,0,2,2,5,5,1,0万
3031,3,2017,0,0,0,0,1,3,2,5,5,0,0-1万
3032,3,2017,0,0,0,0,1,2,2,4,5,0,1-10万
3033,3,2016,0,0,0,0,1,3,0,4,5,0,1-10万
3034,3,2014,0,0,0,0,1,2,3,4,3,0,1-10万
3035,3,2015,0,0,0,1,1,3,0,4,5,0,1-10万
3036,3,2014,0,0,0,1,1,4,2,4,4,0,1-10万
3037,3,2016,0,0,0,0,0,1,2,3,3,1,0万
3038,3,2017,0,0,0,0,1,3,2,3,4,0,0-1万
3039,3,2014,0,0,0,0,0,1,4,3,5,0,1-10万
3040,3,2015,0,0,0,0,0,1,2,3,4,1,0万
3041,3,2016,0,0,0,1,0,3,0,4,5,0,1-10万
3042,3,2018,0,0,0,0,1,2,0,4,5,0,1-10万
3043,3,2017,0,0,0,0,1,2,2,4,5,0,1-10万
3044,3,2015,0,0,0,1,0,3,2,3,3,1,0万
3045,3,2016,0,0,0,1,1,6,2,4,5,0,1-10万
3046,3,2014,0,0,0,1,1,5,1,4,5,1,0万
3047,3,2016,0,0,0,1,1,6,6,3,5,0,20-50万
3048,3,2016,0,0,0,0,1,3,2,4,4,1,0万
3049,3,2015,0,1,1,0,0,2,2,4,4,1,0万
3050,3,2017,0,0,0,0,0,1,0,4,5,0,0-1万
3051,3,2016,0,0,0,1,1,4,2,4,5,0,1-10万
3052,3,2014,0,0,0,0,0,1,3,3,5,0,0-1万
3053,3,2015,0,0,0,1,1,6,4,3,3,1,0万
3054,3,2015,0,0,0,0,0,2,2,4,4,0,1-10万
3055,3,2017,0,0,0,0,1,2,2,4,5,0,0-1万
3056,3,2016,0,0,0,0,0,1,2,4,5,1,0万
3057,3,2017,0,0,1,0,1,4,0,7,4,1,0万
3058,3,2014,0,0,1,0,1,4,2,4,5,0,1-10万
3059,3,2018,0,0,1,0,0,1,0,4,4,1,0万
3060,3,2017,0,0,1,0,1,6,2,6,5,0,50-100万
3061,3,2017,0,0,1,1,1,6,0,7,5,1,0万
3062,3,2018,0,0,1,0,1,6,0,7,5,0,1-10万
3063,3,2016,0,0,1,1,1,6,0,4,4,0,1-10万
3064,3,2016,0,0,1,0,1,3,2,4,3,0,1-10万
3065,3,2019,0,0,1,0,1,6,2,3,5,0,1-10万
3066,3,2016,0,0,0,0,1,3,2,4,4,1,0万
3067,3,2016,0,0,1,1,1,3,3,1,5,0,1-10万
3068,3,2019,0,0,1,0,1,4,0,5,5,0,1-10万
3069,3,2016,0,0,0,1,1,4,4,4,5,0,1-10万
3070,3,2012,0,0,1,0,1,3,3,4,4,0,1-10万
3071,3,2014,0,0,1,0,1,3,3,4,4,0,1-10万
3072,3,2015,0,0,1,1,1,5,4,4,5,0,1-10万
3073,3,2017,0,0,1,1,1,6,5,4,5,0,1-10万
3074,3,2017,0,0,0,0,0,1,2,5,4,1,0万
3075,3,2017,0,0,0,0,1,3,2,5,4,0,0-1万
3076,3,2015,0,0,0,0,1,4,2,4,3,1,0万
3077,3,2018,0,0,0,1,1,6,0,4,5,1,0万
3078,3,2017,0,0,0,1,1,4,2,4,5,0,0-1万
3079,3,2017,0,0,0,1,1,4,2,4,4,0,1-10万
3080,3,2018,0,0,1,0,1,3,3,3,4,1,0万
3081,3,2018,0,0,1,0,1,3,2,3,3,1,0万
3082,3,2018,0,0,1,0,1,3,2,3,3,1,0万
3083,3,2017,0,0,1,0,1,5,0,1,5,0,1-10万
3084,3,2018,0,0,0,0,0,1,0,4,4,1,0万
3085,3,2014,0,0,1,1,1,6,4,6,5,0,1-10万
3086,3,2017,0,0,1,0,0,2,2,1,5,1,0万
3087,3,2017,0,0,1,1,1,4,2,7,4,1,0万
3088,3,2016,0,0,1,1,1,5,3,3,5,0,1-10万
3089,3,2017,0,0,1,1,1,3,3,7,4,1,0万
3090,3,2018,0,0,1,1,1,6,3,3,5,1,0万
3091,3,2015,0,0,1,0,0,1,0,4,5,0,0-1万
3092,3,2015,0,0,0,1,1,4,0,4,5,0,0-1万
3093,3,2016,0,0,0,1,1,5,0,4,4,0,1-10万
3094,3,2017,0,0,0,0,1,5,2,4,5,1,0万
3095,3,2018,0,0,0,1,1,4,4,2,4,0,1-10万
3096,3,2016,0,0,0,1,0,3,4,4,4,0,1-10万
3097,3,2016,0,0,0,1,0,3,2,4,4,0,0-1万
3098,3,2016,0,0,0,1,1,6,2,4,4,0,1-10万
3099,3,2016,0,0,0,1,1,6,2,4,4,0,0-1万
3100,3,2015,0,0,0,0,1,6,3,3,5,0,1-10万
3101,3,2016,0,0,0,1,1,4,2,4,5,1,0万
3102,3,2018,0,0,1,0,1,4,5,1,5,0,20-50万
3103,3,2016,0,0,0,0,0,1,3,3,5,0,1-10万
3104,3,2016,0,0,0,0,1,3,3,3,3,1,0万
3105,3,2017,0,0,1,0,1,3,4,3,4,1,0万
3106,3,2017,0,1,1,0,1,6,0,4,5,0,10-20万
3107,3,2017,0,0,0,0,0,1,0,4,5,0,1-10万
3108,3,2017,0,0,0,0,0,2,2,4,4,0,0-1万
3109,3,2018,0,0,0,0,0,2,2,4,4,0,1-10万
3110,3,2017,0,0,1,0,1,2,3,3,5,0,10-20万
3111,3,2017,0,0,1,0,1,3,0,3,4,0,1-10万
3112,3,2017,0,0,0,1,0,3,2,5,5,0,1-10万
3113,3,2018,0,0,1,0,1,5,3,4,5,1,0万
3114,3,2015,0,0,0,1,1,6,4,4,3,0,0-1万
3115,3,2015,0,0,0,0,0,2,0,3,5,0,0-1万
3116,3,2015,0,0,0,0,1,3,2,3,5,0,1-10万
3117,3,2015,0,0,0,0,1,3,2,4,5,0,1-10万
3118,3,2015,0,0,0,0,1,3,2,3,5,0,1-10万
3119,3,2015,0,0,0,0,1,3,2,4,5,0,1-10万
3120,3,2016,0,0,0,0,1,2,3,4,5,1,0万
3121,3,2016,0,0,0,1,0,3,4,4,4,1,0万
3122,3,2016,0,0,0,0,1,5,0,4,3,0,1-10万
3123,3,2018,0,0,0,0,1,2,3,4,5,1,0万
3124,3,2014,0,0,0,0,1,2,0,4,5,0,1-10万
3125,3,2014,0,0,0,0,1,2,3,4,5,0,1-10万
3126,3,2015,0,0,0,0,1,3,0,4,5,0,1-10万
3127,3,2016,0,0,0,0,0,1,0,4,3,1,0万
3128,3,2015,0,0,0,0,1,3,3,4,4,0,1-10万
3129,3,2015,0,0,0,0,0,2,3,3,4,0,1-10万
3130,3,2017,0,0,0,0,0,1,0,7,5,0,0-1万
3131,3,2016,0,0,0,0,1,3,3,7,5,1,0万
3132,3,2016,1,0,1,1,1,6,6,4,5,0,10-20万
3133,3,2016,1,0,1,0,1,3,2,4,4,1,0万
3134,3,2016,1,0,1,1,1,3,2,4,4,1,0万
3135,3,2016,1,0,1,0,1,3,2,4,5,0,1-10万
3136,3,2015,1,0,1,0,1,5,4,3,5,0,1-10万
3137,3,2017,0,1,0,0,0,2,2,3,5,0,0-1万
3138,3,2017,0,1,0,0,0,2,2,3,5,0,0-1万
3139,3,2017,0,1,1,0,0,1,0,3,4,0,10-20万
3140,3,2017,0,0,0,0,1,4,2,4,4,0,1-10万
3141,3,2015,0,0,1,1,1,6,3,3,4,1,0万
3142,3,2016,0,0,1,0,0,1,2,3,4,0,1-10万
3143,3,2018,0,0,1,1,0,3,5,1,4,0,1-10万
3144,3,2015,0,0,1,0,1,5,2,3,5,1,0万
3145,3,2017,0,0,0,1,1,3,2,4,4,0,0-1万
3146,3,2015,0,0,0,1,0,3,2,4,4,0,0-1万
3147,3,2017,0,0,0,0,0,2,2,4,3,0,0-1万
3148,3,2017,0,0,0,0,0,2,2,4,3,0,0-1万
3149,3,2017,0,0,0,0,1,4,5,3,3,0,50-100万
3150,3,2015,0,0,0,0,0,2,2,4,3,0,1-10万
3151,3,2015,0,0,0,0,1,3,2,4,3,0,1-10万
3152,3,2016,0,0,0,1,0,3,0,4,5,1,0万
3153,3,2017,0,0,0,1,1,6,2,3,5,0,0-1万
3154,3,2017,0,0,0,1,1,6,2,3,5,0,1-10万
3155,3,2014,0,0,0,1,0,1,4,3,4,0,1-10万
3156,3,2016,0,0,0,0,0,2,0,4,5,1,0万
3157,3,2016,0,0,0,0,0,2,2,4,5,0,0-1万
3158,3,2016,0,0,0,0,0,1,0,4,4,0,0-1万
3159,3,2016,0,0,0,0,0,1,0,4,4,0,0-1万
3160,3,2017,0,0,0,0,0,1,2,4,5,0,1-10万
3161,3,2018,0,0,0,0,1,3,3,4,4,1,0万
3162,3,2017,0,0,0,0,1,4,0,4,5,1,0万
3163,3,2017,0,0,0,0,1,4,4,3,5,0,1-10万
3164,3,2019,0,0,1,0,0,1,0,5,5,0,0-1万
3165,3,2018,0,0,0,0,0,1,0,5,5,0,0-1万
3166,3,2018,0,0,1,0,0,1,0,5,5,0,0-1万
3167,3,2018,0,0,0,0,0,2,2,3,5,1,0万
3168,3,2018,0,0,0,0,1,3,2,3,5,1,0万
3169,3,2018,0,0,0,0,0,1,2,3,5,1,0万
3170,3,2018,0,0,0,0,0,1,2,3,5,1,0万
3171,3,2018,0,0,0,1,1,4,3,4,4,1,0万
3172,3,2015,0,0,0,0,0,2,2,4,5,0,1-10万
3173,3,2016,0,0,0,0,0,1,2,4,5,1,0万
3174,3,2017,0,0,0,0,0,2,0,4,4,0,1-10万
3175,3,2016,0,0,0,0,1,5,2,3,5,0,1-10万
3176,3,2018,0,0,0,0,1,3,2,4,5,0,1-10万
3177,3,2017,0,0,0,1,1,4,2,4,4,0,0-1万
3178,3,2018,0,1,1,0,0,1,3,4,4,0,0-1万
3179,3,2017,0,0,0,0,0,1,0,4,4,1,0万
3180,3,2018,0,1,1,0,1,2,3,7,4,0,1-10万
3181,3,2018,0,0,1,0,0,1,0,4,5,0,1-10万
3182,3,2017,0,0,0,1,1,6,4,4,4,0,1-10万
3183,3,2015,0,0,0,0,1,3,3,3,4,0,10-20万
3184,3,2017,0,0,0,1,0,3,3,4,4,0,1-10万
3185,3,2015,0,0,0,1,1,6,2,4,5,1,0万
3186,3,2017,0,0,1,1,1,6,2,6,4,0,1-10万
3187,3,2015,0,1,1,0,0,2,0,4,5,0,1-10万
3188,3,2016,0,0,0,0,1,3,4,3,4,0,1-10万
3189,3,2016,0,0,0,0,0,1,1,3,3,0,0-1万
3190,3,2015,0,0,0,0,0,2,3,3,4,0,1-10万
3191,3,2018,0,0,0,0,1,4,3,2,5,0,1-10万
3192,3,2018,0,1,1,0,0,1,0,4,5,0,1-10万
3193,3,2018,0,0,1,0,1,3,0,3,4,0,20-50万
